Date,BadgeID,DoorName,SwipeTime,Direction
2025-04-02,NYC643578,Front Entrance,15:18:00,Entry
2025-04-02,NYC361690,VIP Access,10:18:00,Entry
2025-04-02,NYC830774,Executive Lobby,11:44:00,Entry
2025-04-02,NYC536377,Garage Entry,09:11:00,Exit
2025-04-02,NYC811524,VIP Access,14:28:00,Entry
2025-04-02,NYC280373,Front Entrance,09:11:00,Exit
2025-04-02,NYC214343,Front Entrance,11:26:00,Entry
2025-04-02,NYC960754,Front Entrance,11:31:00,Entry
2025-04-02,NYC590887,VIP Access,09:02:00,Exit
2025-04-02,NYC929484,Garage Entry,12:20:00,Exit
2025-04-02,NYC364218,Front Entrance,09:02:00,Entry
2025-04-02,NYC327875,Front Entrance,15:16:00,Entry
2025-04-02,NYC668271,2nd Floor Access,16:11:00,Entry
2025-04-02,NYC954548,Front Entrance,11:20:00,Entry
2025-04-02,NYC459711,Garage Entry,13:51:00,Entry
2025-04-02,NYC188978,VIP Access,09:24:00,Exit
2025-04-02,NYC570084,2nd Floor Access,08:49:00,Entry
2025-04-02,NYC109443,Freight Dock,13:09:00,Exit
2025-04-02,NYC101605,Front Entrance,08:07:00,Exit
2025-04-02,NYC417246,Front Entrance,15:59:00,Exit
2025-04-02,NYC644612,East Entrance,13:56:00,Entry
2025-04-02,NYC795823,East Entrance,08:13:00,Entry
2025-04-02,NYC123862,Garage Entry,15:43:00,Entry
2025-04-02,NYC808290,Front Entrance,10:38:00,Entry
2025-04-02,NYC648304,Front Entrance,11:09:00,Entry
2025-04-02,NYC215925,Rear Service Door,10:04:00,Entry
2025-04-02,NYC246222,Rear Service Door,15:21:00,Entry
2025-04-02,NYC318186,Executive Lobby,12:31:00,Entry
2025-04-02,NYC134305,VIP Access,12:14:00,Entry
2025-04-02,NYC683729,2nd Floor Access,08:30:00,Exit
2025-04-02,NYC206377,Freight Dock,10:14:00,Entry
2025-04-02,NYC354518,Front Entrance,15:03:00,Exit
2025-04-02,NYC102112,Garage Entry,09:22:00,Entry
2025-04-02,NYC905486,Front Entrance,14:03:00,Exit
2025-04-02,NYC123385,Front Entrance,08:19:00,Entry
2025-04-02,NYC777336,Front Entrance,08:40:00,Entry
2025-04-02,NYC358750,Front Entrance,10:09:00,Entry
2025-04-02,NYC127620,Front Entrance,09:30:00,Exit
2025-04-02,NYC788398,East Entrance,08:12:00,Entry
2025-04-02,NYC312978,2nd Floor Access,15:23:00,Exit
2025-04-02,NYC626599,2nd Floor Access,11:39:00,Exit
2025-04-02,NYC344698,VIP Access,11:47:00,Exit
2025-04-02,NYC760615,2nd Floor Access,14:33:00,Entry
2025-04-02,NYC145907,Executive Lobby,13:03:00,Entry
2025-04-02,NYC751154,East Entrance,16:53:00,Entry
2025-04-02,NYC592513,Garage Entry,08:25:00,Exit
2025-04-02,NYC260775,Rear Service Door,15:43:00,Exit
2025-04-03,NYC866563,Front Entrance,09:11:00,Exit
2025-04-03,NYC779829,Front Entrance,12:41:00,Entry
2025-04-03,NYC365714,Garage Entry,16:37:00,Entry
2025-04-03,NYC170801,2nd Floor Access,10:40:00,Entry
2025-04-03,NYC618933,2nd Floor Access,16:59:00,Exit
2025-04-03,NYC361690,Executive Lobby,15:26:00,Exit
2025-04-03,NYC961135,Front Entrance,15:19:00,Entry
2025-04-03,NYC515054,VIP Access,09:56:00,Exit
2025-04-03,NYC899721,2nd Floor Access,16:19:00,Entry
2025-04-03,NYC749612,Front Entrance,15:09:00,Entry
2025-04-03,NYC483855,Front Entrance,16:04:00,Exit
2025-04-03,NYC778400,Front Entrance,13:03:00,Exit
2025-04-03,NYC992198,Front Entrance,11:38:00,Entry
2025-04-03,NYC912411,Front Entrance,10:44:00,Exit
2025-04-03,NYC777336,Garage Entry,12:38:00,Entry
2025-04-03,NYC929484,East Entrance,12:15:00,Exit
2025-04-03,NYC570084,Freight Dock,15:12:00,Entry
2025-04-03,NYC123385,2nd Floor Access,14:29:00,Entry
2025-04-03,NYC876835,Rear Service Door,16:15:00,Entry
2025-04-03,NYC101605,Front Entrance,12:12:00,Exit
2025-04-03,NYC214343,Garage Entry,10:52:00,Entry
2025-04-03,NYC683729,Front Entrance,08:04:00,Entry
2025-04-03,NYC459711,Front Entrance,12:39:00,Entry
2025-04-03,NYC125351,VIP Access,12:47:00,Entry
2025-04-03,NYC132627,Executive Lobby,15:21:00,Entry
2025-04-03,NYC770817,Front Entrance,16:28:00,Entry
2025-04-03,NYC108867,Rear Service Door,13:27:00,Entry
2025-04-03,NYC795823,2nd Floor Access,10:41:00,Exit
2025-04-03,NYC626599,Front Entrance,10:22:00,Entry
2025-04-03,NYC788398,Front Entrance,11:43:00,Exit
2025-04-03,NYC134305,Rear Service Door,09:41:00,Exit
2025-04-03,NYC109443,Front Entrance,13:52:00,Entry
2025-04-03,NYC643578,Front Entrance,15:03:00,Exit
2025-04-03,NYC628140,Front Entrance,15:21:00,Entry
2025-04-03,NYC994262,Rear Service Door,15:34:00,Entry
2025-04-03,NYC248511,Front Entrance,09:52:00,Entry
2025-04-03,NYC954548,Garage Entry,16:04:00,Exit
2025-04-03,NYC823318,East Entrance,11:51:00,Exit
2025-04-03,NYC137441,Front Entrance,09:59:00,Exit
2025-04-03,NYC648304,Garage Entry,16:39:00,Entry
2025-04-03,NYC146706,Front Entrance,15:47:00,Entry
2025-04-03,NYC592513,Garage Entry,15:29:00,Entry
2025-04-03,NYC187861,East Entrance,09:23:00,Entry
2025-04-03,NYC354518,Front Entrance,08:12:00,Entry
2025-04-03,NYC173842,Front Entrance,08:06:00,Entry
2025-04-03,NYC786289,Front Entrance,14:43:00,Entry
2025-04-03,NYC289349,Rear Service Door,15:38:00,Entry
2025-04-03,NYC858297,East Entrance,10:51:00,Exit
2025-04-03,NYC535349,Front Entrance,10:13:00,Entry
2025-04-03,NYC413235,Rear Service Door,11:55:00,Entry
2025-04-03,NYC102112,Front Entrance,11:17:00,Entry
2025-04-03,NYC648965,VIP Access,14:23:00,Entry
2025-04-03,NYC364218,Freight Dock,12:18:00,Entry
2025-04-03,NYC280373,Garage Entry,16:35:00,Exit
2025-04-03,NYC681863,Front Entrance,10:07:00,Entry
2025-04-03,NYC945466,Rear Service Door,15:47:00,Entry
2025-04-03,NYC848265,Front Entrance,11:19:00,Entry
2025-04-03,NYC318186,Executive Lobby,14:22:00,Entry
2025-04-03,NYC639513,Front Entrance,15:29:00,Entry
2025-04-03,NYC378016,Executive Lobby,10:14:00,Exit
2025-04-03,NYC527071,Front Entrance,12:19:00,Entry
2025-04-03,NYC818602,Front Entrance,10:56:00,Entry
2025-04-03,NYC611906,Executive Lobby,09:50:00,Exit
2025-04-03,NYC275526,Garage Entry,12:46:00,Entry
2025-04-03,NYC246222,East Entrance,08:06:00,Entry
2025-04-03,NYC899376,2nd Floor Access,13:24:00,Entry
2025-04-03,NYC850835,Front Entrance,09:42:00,Entry
2025-04-03,NYC790412,Rear Service Door,09:38:00,Entry
2025-04-04,NYC644612,Front Entrance,15:06:00,Exit
2025-04-04,NYC929484,Front Entrance,14:46:00,Exit
2025-04-04,NYC811524,2nd Floor Access,13:06:00,Exit
2025-04-04,NYC349196,Executive Lobby,15:15:00,Entry
2025-04-04,NYC895924,Garage Entry,10:17:00,Exit
2025-04-04,NYC188978,Front Entrance,12:17:00,Entry
2025-04-04,NYC132627,Front Entrance,09:28:00,Entry
2025-04-04,NYC134305,Garage Entry,10:16:00,Entry
2025-04-04,NYC648304,East Entrance,09:49:00,Entry
2025-04-04,NYC146706,Garage Entry,14:26:00,Entry
2025-04-04,NYC770817,Front Entrance,08:27:00,Entry
2025-04-04,NYC316310,Front Entrance,12:50:00,Entry
2025-04-04,NYC170801,Garage Entry,11:35:00,Entry
2025-04-04,NYC668271,2nd Floor Access,13:46:00,Exit
2025-04-04,NYC388530,Front Entrance,10:08:00,Entry
2025-04-04,NYC866563,Front Entrance,14:07:00,Exit
2025-04-04,NYC536377,Front Entrance,09:31:00,Exit
2025-04-04,NYC500011,Front Entrance,10:31:00,Exit
2025-04-04,NYC137441,Garage Entry,16:04:00,Entry
2025-04-04,NYC215925,East Entrance,10:31:00,Entry
2025-04-04,NYC361690,Front Entrance,08:29:00,Entry
2025-04-04,NYC365714,Garage Entry,12:13:00,Entry
2025-04-04,NYC592513,Front Entrance,13:37:00,Entry
2025-04-04,NYC248511,Front Entrance,12:30:00,Exit
2025-04-04,NYC206377,Rear Service Door,14:38:00,Exit
2025-04-04,NYC417246,Front Entrance,11:42:00,Exit
2025-04-04,NYC480498,Front Entrance,12:55:00,Exit
2025-04-04,NYC102112,Rear Service Door,12:16:00,Exit
2025-04-04,NYC515054,Front Entrance,12:47:00,Entry
2025-04-04,NYC628140,East Entrance,14:02:00,Entry
2025-04-04,NYC643578,Rear Service Door,12:12:00,Entry
2025-04-04,NYC527071,East Entrance,14:34:00,Entry
2025-04-04,NYC786289,Front Entrance,14:18:00,Entry
2025-04-04,NYC790412,Front Entrance,13:16:00,Entry
2025-04-04,NYC101605,Rear Service Door,16:29:00,Entry
2025-04-04,NYC626599,Front Entrance,10:44:00,Entry
2025-04-04,NYC375624,Rear Service Door,12:29:00,Entry
2025-04-04,NYC912411,Front Entrance,16:26:00,Entry
2025-04-04,NYC618933,East Entrance,15:33:00,Entry
2025-04-04,NYC451165,Front Entrance,09:36:00,Entry
2025-04-04,NYC459859,Rear Service Door,15:51:00,Entry
2025-04-04,NYC318186,2nd Floor Access,13:42:00,Entry
2025-04-04,NYC289349,Front Entrance,15:11:00,Entry
2025-04-04,NYC308873,Front Entrance,14:51:00,Entry
2025-04-04,NYC777336,Freight Dock,11:09:00,Exit
2025-04-04,NYC440423,Executive Lobby,11:58:00,Entry
2025-04-04,NYC570084,Front Entrance,16:08:00,Entry
2025-04-04,NYC849438,Front Entrance,09:49:00,Exit
2025-04-04,NYC992198,Freight Dock,08:34:00,Entry
2025-04-04,NYC779829,Executive Lobby,16:26:00,Entry
2025-04-04,NYC954548,Front Entrance,11:03:00,Exit
2025-04-04,NYC364218,Rear Service Door,16:44:00,Exit
2025-04-04,NYC823318,Front Entrance,15:07:00,Entry
2025-04-04,NYC125351,Front Entrance,09:27:00,Entry
2025-04-04,NYC123385,Freight Dock,09:59:00,Entry
2025-04-04,NYC108867,Freight Dock,10:23:00,Entry
2025-04-04,NYC344698,Front Entrance,08:13:00,Entry
2025-04-04,NYC319718,Front Entrance,14:32:00,Entry
2025-04-04,NYC535349,East Entrance,14:52:00,Entry
2025-04-04,NYC778400,Front Entrance,09:40:00,Entry
2025-04-04,NYC639513,Front Entrance,13:33:00,Entry
2025-04-04,NYC327875,Front Entrance,08:11:00,Entry
2025-04-04,NYC127620,Front Entrance,15:40:00,Entry
2025-04-04,NYC751154,Freight Dock,12:10:00,Entry
2025-04-04,NYC354518,Executive Lobby,12:37:00,Entry
2025-04-04,NYC483855,Rear Service Door,11:22:00,Entry
2025-04-04,NYC955195,Front Entrance,12:11:00,Entry
2025-04-04,NYC358750,Garage Entry,10:32:00,Exit
2025-04-05,NYC101605,Freight Dock,10:04:00,Entry
2025-04-05,NYC229939,Rear Service Door,15:23:00,Exit
2025-04-05,NYC618933,Front Entrance,14:25:00,Exit
2025-04-05,NYC592513,2nd Floor Access,11:44:00,Exit
2025-04-05,NYC319718,VIP Access,14:19:00,Entry
2025-04-05,NYC280373,Garage Entry,15:15:00,Entry
2025-04-05,NYC246222,Executive Lobby,15:39:00,Entry
2025-04-05,NYC811524,Freight Dock,13:43:00,Exit
2025-04-05,NYC929484,Garage Entry,09:42:00,Entry
2025-04-05,NYC823318,Freight Dock,16:16:00,Entry
2025-04-05,NYC445831,Front Entrance,12:50:00,Entry
2025-04-05,NYC876835,Front Entrance,13:38:00,Entry
2025-04-05,NYC681863,Front Entrance,16:25:00,Entry
2025-04-05,NYC749612,East Entrance,16:52:00,Entry
2025-04-05,NYC790412,East Entrance,11:24:00,Entry
2025-04-05,NYC275526,Freight Dock,10:34:00,Exit
2025-04-05,NYC770817,VIP Access,12:28:00,Entry
2025-04-05,NYC378016,Executive Lobby,12:30:00,Entry
2025-04-05,NYC365714,Front Entrance,16:55:00,Entry
2025-04-05,NYC170801,Front Entrance,11:20:00,Entry
2025-04-05,NYC922786,Front Entrance,16:25:00,Entry
2025-04-05,NYC483855,VIP Access,11:18:00,Entry
2025-04-05,NYC899376,Front Entrance,15:47:00,Entry
2025-04-05,NYC102112,Front Entrance,16:53:00,Exit
2025-04-05,NYC961135,2nd Floor Access,08:43:00,Entry
2025-04-05,NYC779829,Front Entrance,10:18:00,Entry
2025-04-05,NYC311407,Front Entrance,13:42:00,Exit
2025-04-05,NYC375624,2nd Floor Access,16:00:00,Entry
2025-04-05,NYC653377,Executive Lobby,11:37:00,Entry
2025-04-05,NYC643578,2nd Floor Access,16:08:00,Entry
2025-04-05,NYC527071,Front Entrance,14:12:00,Entry
2025-04-05,NYC480498,Executive Lobby,10:04:00,Entry
2025-04-05,NYC777336,Front Entrance,11:05:00,Entry
2025-04-05,NYC413235,VIP Access,15:54:00,Exit
2025-04-05,NYC609930,Executive Lobby,08:13:00,Entry
2025-04-05,NYC318186,Executive Lobby,08:56:00,Exit
2025-04-05,NYC215925,Front Entrance,15:58:00,Entry
2025-04-05,NYC626599,Front Entrance,09:51:00,Exit
2025-04-05,NYC424366,Front Entrance,10:35:00,Entry
2025-04-05,NYC590887,Rear Service Door,16:24:00,Entry
2025-04-05,NYC123862,Freight Dock,16:32:00,Entry
2025-04-05,NYC648304,Front Entrance,10:11:00,Entry
2025-04-05,NYC354518,Front Entrance,15:19:00,Exit
2025-04-05,NYC447243,Front Entrance,12:16:00,Exit
2025-04-05,NYC316310,2nd Floor Access,10:13:00,Entry
2025-04-05,NYC849438,Rear Service Door,12:10:00,Exit
2025-04-05,NYC248511,Rear Service Door,13:27:00,Entry
2025-04-05,NYC668271,Rear Service Door,10:46:00,Entry
2025-04-05,NYC955195,Freight Dock,16:50:00,Exit
2025-04-05,NYC349196,Freight Dock,14:14:00,Entry
2025-04-05,NYC536377,Front Entrance,16:19:00,Entry
2025-04-05,NYC109443,Rear Service Door,16:57:00,Entry
2025-04-05,NYC964056,East Entrance,12:50:00,Entry
2025-04-05,NYC808290,Front Entrance,14:44:00,Entry
2025-04-05,NYC206377,2nd Floor Access,08:00:00,Entry
2025-04-05,NYC361690,Front Entrance,11:38:00,Entry
2025-04-05,NYC912411,VIP Access,16:24:00,Exit
2025-04-05,NYC954548,Front Entrance,16:33:00,Entry
2025-04-05,NYC536912,Freight Dock,13:02:00,Entry
2025-04-05,NYC214343,Front Entrance,12:36:00,Exit
2025-04-05,NYC459859,Freight Dock,10:38:00,Entry
2025-04-05,NYC459711,2nd Floor Access,11:16:00,Exit
2025-04-05,NYC628140,Front Entrance,09:16:00,Entry
2025-04-05,NYC858297,Freight Dock,14:43:00,Entry
2025-04-05,NYC570084,Front Entrance,14:06:00,Entry
2025-04-05,NYC535349,Front Entrance,15:31:00,Entry
2025-04-05,NYC945466,Freight Dock,16:48:00,Entry
2025-04-05,NYC140838,Front Entrance,15:25:00,Entry
2025-04-06,NYC830774,Front Entrance,12:41:00,Entry
2025-04-06,NYC515054,Rear Service Door,14:16:00,Entry
2025-04-06,NYC214343,Rear Service Door,11:19:00,Entry
2025-04-06,NYC639513,2nd Floor Access,14:06:00,Entry
2025-04-06,NYC319718,Front Entrance,08:11:00,Entry
2025-04-06,NYC527071,Front Entrance,13:29:00,Entry
2025-04-06,NYC145907,Front Entrance,12:07:00,Entry
2025-04-06,NYC609930,Front Entrance,10:51:00,Entry
2025-04-06,NYC459859,Front Entrance,15:40:00,Entry
2025-04-06,NYC101605,Front Entrance,11:00:00,Exit
2025-04-06,NYC922786,Front Entrance,10:27:00,Entry
2025-04-06,NYC992198,Front Entrance,11:36:00,Exit
2025-04-06,NYC483334,VIP Access,11:34:00,Exit
2025-04-06,NYC361690,Front Entrance,15:23:00,Entry
2025-04-06,NYC417246,Front Entrance,09:20:00,Entry
2025-04-06,NYC611906,Front Entrance,13:08:00,Entry
2025-04-06,NYC876736,Executive Lobby,15:39:00,Exit
2025-04-06,NYC132627,Rear Service Door,09:47:00,Entry
2025-04-06,NYC818602,Front Entrance,13:56:00,Entry
2025-04-06,NYC451165,Front Entrance,10:35:00,Exit
2025-04-06,NYC590887,VIP Access,14:10:00,Entry
2025-04-06,NYC778400,2nd Floor Access,16:10:00,Entry
2025-04-06,NYC125351,Front Entrance,08:45:00,Exit
2025-04-06,NYC648304,Freight Dock,11:10:00,Exit
2025-04-06,NYC378016,Front Entrance,09:42:00,Entry
2025-04-06,NYC912411,Front Entrance,12:38:00,Exit
2025-04-06,NYC626599,VIP Access,14:50:00,Entry
2025-04-06,NYC388530,Front Entrance,15:33:00,Entry
2025-04-06,NYC364218,Front Entrance,14:53:00,Exit
2025-04-06,NYC994262,Front Entrance,10:32:00,Entry
2025-04-06,NYC327875,Executive Lobby,12:10:00,Entry
2025-04-06,NYC751154,Garage Entry,12:45:00,Entry
2025-04-06,NYC648965,Front Entrance,13:41:00,Exit
2025-04-06,NYC681863,Front Entrance,11:02:00,Entry
2025-04-06,NYC459711,Front Entrance,15:25:00,Entry
2025-04-06,NYC890686,Front Entrance,15:36:00,Entry
2025-04-06,NYC788398,Front Entrance,08:40:00,Entry
2025-04-06,NYC899721,Rear Service Door,13:37:00,Entry
2025-04-06,NYC770817,Front Entrance,15:45:00,Entry
2025-04-06,NYC344698,Rear Service Door,15:09:00,Entry
2025-04-06,NYC349196,Freight Dock,13:23:00,Entry
2025-04-06,NYC146706,Front Entrance,15:42:00,Entry
2025-04-06,NYC536912,Front Entrance,13:05:00,Entry
2025-04-06,NYC850835,Front Entrance,11:47:00,Entry
2025-04-06,NYC188978,Front Entrance,12:46:00,Exit
2025-04-06,NYC500011,Front Entrance,16:59:00,Entry
2025-04-06,NYC365714,VIP Access,09:56:00,Exit
2025-04-06,NYC779829,Front Entrance,10:12:00,Entry
2025-04-06,NYC929484,Front Entrance,12:04:00,Exit
2025-04-06,NYC583526,Front Entrance,15:17:00,Entry
2025-04-06,NYC311407,Front Entrance,08:52:00,Exit
2025-04-06,NYC123385,Front Entrance,16:51:00,Entry
2025-04-06,NYC895924,Front Entrance,16:53:00,Entry
2025-04-06,NYC795823,Front Entrance,15:56:00,Entry
2025-04-06,NYC535349,Rear Service Door,12:55:00,Entry
2025-04-06,NYC858297,VIP Access,16:34:00,Exit
2025-04-06,NYC206377,Front Entrance,12:40:00,Exit
2025-04-06,NYC961135,Front Entrance,16:18:00,Exit
2025-04-06,NYC127620,Front Entrance,16:57:00,Exit
2025-04-06,NYC823318,Executive Lobby,14:26:00,Entry
2025-04-06,NYC955195,Front Entrance,14:26:00,Exit
2025-04-06,NYC808290,Front Entrance,09:31:00,Entry
2025-04-06,NYC848265,Front Entrance,14:15:00,Entry
2025-04-06,NYC358750,Front Entrance,09:09:00,Entry
2025-04-06,NYC137441,VIP Access,09:50:00,Entry
2025-04-06,NYC483855,Freight Dock,14:37:00,Entry
2025-04-06,NYC749612,Freight Dock,08:50:00,Entry
2025-04-06,NYC945466,Front Entrance,09:26:00,Exit
2025-04-07,NYC777336,Garage Entry,11:18:00,Entry
2025-04-07,NYC609930,Freight Dock,13:59:00,Entry
2025-04-07,NYC590887,Rear Service Door,12:12:00,Entry
2025-04-07,NYC123385,Front Entrance,09:40:00,Entry
2025-04-07,NYC312978,East Entrance,09:21:00,Exit
2025-04-07,NYC994262,Front Entrance,12:02:00,Exit
2025-04-07,NYC960754,Front Entrance,12:06:00,Exit
2025-04-07,NYC125351,Front Entrance,14:06:00,Entry
2025-04-07,NYC899376,Front Entrance,15:39:00,Exit
2025-04-07,NYC361690,VIP Access,13:52:00,Entry
2025-04-07,NYC644612,Rear Service Door,16:58:00,Exit
2025-04-07,NYC811524,Garage Entry,16:07:00,Exit
2025-04-07,NYC108867,Front Entrance,12:19:00,Exit
2025-04-07,NYC206377,Front Entrance,16:01:00,Entry
2025-04-07,NYC866563,Front Entrance,11:16:00,Entry
2025-04-07,NYC788398,Rear Service Door,12:22:00,Exit
2025-04-07,NYC905486,Front Entrance,08:06:00,Entry
2025-04-07,NYC912411,Executive Lobby,14:00:00,Entry
2025-04-07,NYC830774,Front Entrance,12:12:00,Entry
2025-04-07,NYC205459,Front Entrance,08:06:00,Exit
2025-04-07,NYC899721,Front Entrance,08:17:00,Entry
2025-04-07,NYC751154,Front Entrance,11:51:00,Entry
2025-04-07,NYC413235,Freight Dock,10:31:00,Exit
2025-04-07,NYC618933,Executive Lobby,15:20:00,Entry
2025-04-07,NYC639513,Front Entrance,13:49:00,Entry
2025-04-07,NYC229939,Garage Entry,13:56:00,Entry
2025-04-07,NYC140838,Rear Service Door,11:39:00,Entry
2025-04-07,NYC890686,Front Entrance,09:25:00,Entry
2025-04-07,NYC364218,Executive Lobby,16:02:00,Entry
2025-04-07,NYC515054,East Entrance,08:25:00,Exit
2025-04-07,NYC417246,2nd Floor Access,10:37:00,Entry
2025-04-07,NYC876736,VIP Access,10:27:00,Entry
2025-04-07,NYC101605,Front Entrance,15:25:00,Exit
2025-04-07,NYC683729,VIP Access,13:10:00,Entry
2025-04-07,NYC778400,Front Entrance,14:09:00,Entry
2025-04-07,NYC536912,Front Entrance,13:01:00,Entry
2025-04-07,NYC127620,Front Entrance,14:31:00,Entry
2025-04-07,NYC823318,2nd Floor Access,11:39:00,Entry
2025-04-07,NYC459711,Freight Dock,13:57:00,Entry
2025-04-07,NYC170801,2nd Floor Access,16:16:00,Entry
2025-04-07,NYC246222,VIP Access,12:55:00,Exit
2025-04-07,NYC344698,VIP Access,11:33:00,Exit
2025-04-07,NYC850835,Front Entrance,12:12:00,Entry
2025-04-07,NYC628140,Executive Lobby,14:22:00,Entry
2025-04-07,NYC681863,East Entrance,10:18:00,Exit
2025-04-07,NYC365714,Executive Lobby,13:39:00,Entry
2025-04-07,NYC808290,VIP Access,14:07:00,Entry
2025-04-07,NYC214343,VIP Access,14:34:00,Exit
2025-04-07,NYC327875,Front Entrance,11:41:00,Entry
2025-04-07,NYC858297,Rear Service Door,12:37:00,Entry
2025-04-07,NYC703042,Garage Entry,12:17:00,Exit
2025-04-07,NYC570084,Freight Dock,08:07:00,Entry
2025-04-07,NYC440423,Front Entrance,15:15:00,Entry
2025-04-07,NYC459859,Front Entrance,10:09:00,Exit
