Date,BadgeID,DoorName,SwipeTime,Direction
2025-04-04,CHI699637,North Side Door,11:08:00,Entry
2025-04-04,CHI470203,Lobby Access,10:47:00,Entry
2025-04-04,CHI653089,Executive Entrance,11:35:00,Entry
2025-04-04,CHI959411,5th Floor Entry,13:10:00,Entry
2025-04-04,CHI469968,Service Door,11:24:00,Entry
2025-04-04,CHI810834,Executive Entrance,11:14:00,Exit
2025-04-04,CHI756409,Lobby Access,13:11:00,Exit
2025-04-04,CHI664880,Executive Entrance,11:54:00,Entry
2025-04-04,CHI989875,North Side Door,14:39:00,Entry
2025-04-04,CHI567705,Lobby Access,08:00:00,Entry
2025-04-04,CHI912450,Lobby Access,08:49:00,Entry
2025-04-04,CHI472374,Service Door,14:07:00,Entry
2025-04-04,CHI487086,Lobby Access,12:32:00,Entry
2025-04-04,CHI868165,Lobby Access,16:57:00,Entry
2025-04-04,CHI301313,Lobby Access,15:06:00,Entry
2025-04-04,CHI566011,Garage Entrance,15:57:00,Exit
2025-04-04,CHI507001,Lobby Access,08:59:00,Entry
2025-04-05,CHI472374,Lobby Access,10:04:00,Entry
2025-04-05,CHI333235,Service Door,16:26:00,Entry
2025-04-05,CHI740925,Lobby Access,16:23:00,Exit
2025-04-05,CHI414648,Lobby Access,16:25:00,Entry
2025-04-05,CHI884911,Garage Entrance,12:10:00,Entry
2025-04-05,CHI756409,Service Door,08:23:00,Exit
2025-04-05,CHI727958,Garage Entrance,11:24:00,Entry
2025-04-05,CHI690033,Lobby Access,12:44:00,Entry
2025-04-05,CHI912450,Service Door,16:35:00,Entry
2025-04-05,CHI507001,Garage Entrance,12:47:00,Entry
2025-04-05,CHI363079,Lobby Access,10:49:00,Entry
2025-04-05,CHI745081,Lobby Access,15:51:00,Exit
2025-04-05,CHI311093,Lobby Access,16:50:00,Exit
2025-04-05,CHI699637,5th Floor Entry,15:30:00,Entry
2025-04-05,CHI653089,Lobby Access,16:30:00,Exit
2025-04-05,CHI328240,Garage Entrance,14:01:00,Entry
2025-04-05,CHI239982,Lobby Access,10:48:00,Entry
2025-04-05,CHI664880,Lobby Access,10:11:00,Exit
2025-04-05,CHI329706,North Side Door,13:56:00,Entry
2025-04-05,CHI989875,Lobby Access,12:35:00,Entry
2025-04-05,CHI788940,5th Floor Entry,11:39:00,Entry
2025-04-05,CHI349377,5th Floor Entry,16:52:00,Exit
2025-04-05,CHI470203,Executive Entrance,12:40:00,Entry
2025-04-05,CHI205205,North Side Door,13:36:00,Exit
2025-04-05,CHI508611,Lobby Access,16:35:00,Exit
2025-04-05,CHI360250,Garage Entrance,13:54:00,Entry
2025-04-05,CHI926462,Lobby Access,16:09:00,Entry
2025-04-05,CHI233747,North Side Door,15:58:00,Entry
2025-04-05,CHI375766,Lobby Access,16:06:00,Entry
2025-04-06,CHI333235,North Side Door,13:31:00,Exit
2025-04-06,CHI664880,Lobby Access,08:05:00,Entry
2025-04-06,CHI567705,5th Floor Entry,12:19:00,Entry
2025-04-06,CHI989875,Lobby Access,15:00:00,Entry
2025-04-06,CHI363079,Lobby Access,16:02:00,Exit
2025-04-06,CHI970015,Lobby Access,10:40:00,Exit
2025-04-06,CHI745081,Lobby Access,15:20:00,Entry
2025-04-06,CHI343333,Lobby Access,09:53:00,Entry
2025-04-06,CHI525526,Lobby Access,14:02:00,Entry
2025-04-06,CHI310949,5th Floor Entry,09:48:00,Exit
2025-04-06,CHI926462,Lobby Access,08:34:00,Exit
2025-04-06,CHI699637,Lobby Access,14:37:00,Entry
2025-04-06,CHI746467,Service Door,12:25:00,Entry
2025-04-06,CHI238787,Lobby Access,08:57:00,Exit
2025-04-06,CHI472374,Service Door,09:02:00,Exit
2025-04-06,CHI311093,5th Floor Entry,16:26:00,Exit
2025-04-06,CHI301313,Service Door,10:05:00,Entry
2025-04-06,CHI360250,Lobby Access,14:49:00,Entry
2025-04-06,CHI653089,Garage Entrance,09:07:00,Exit
2025-04-06,CHI690033,Executive Entrance,11:35:00,Entry
2025-04-06,CHI959411,Lobby Access,15:59:00,Exit
2025-04-06,CHI771652,5th Floor Entry,10:10:00,Exit
2025-04-06,CHI349377,Garage Entrance,14:57:00,Exit
2025-04-06,CHI470203,Lobby Access,11:37:00,Entry
2025-04-06,CHI788940,Lobby Access,09:06:00,Exit
2025-04-06,CHI546542,Service Door,16:19:00,Exit
2025-04-06,CHI756409,Garage Entrance,10:58:00,Entry
2025-04-06,CHI868165,Lobby Access,14:58:00,Entry
2025-04-06,CHI414648,Garage Entrance,13:01:00,Entry
2025-04-07,CHI959411,Executive Entrance,08:58:00,Exit
2025-04-07,CHI566011,Lobby Access,12:05:00,Entry
2025-04-07,CHI205205,Lobby Access,10:33:00,Exit
2025-04-07,CHI507001,Lobby Access,08:10:00,Exit
2025-04-07,CHI746467,Garage Entrance,15:14:00,Entry
2025-04-07,CHI546542,Executive Entrance,12:12:00,Entry
2025-04-07,CHI756409,North Side Door,08:30:00,Entry
2025-04-07,CHI690033,5th Floor Entry,11:03:00,Entry
2025-04-07,CHI745081,5th Floor Entry,14:29:00,Entry
2025-04-07,CHI970015,North Side Door,15:53:00,Entry
2025-04-07,CHI414648,Lobby Access,14:21:00,Entry
2025-04-07,CHI884911,Garage Entrance,13:59:00,Entry
2025-04-07,CHI653089,5th Floor Entry,15:28:00,Exit
2025-04-07,CHI912450,Lobby Access,11:49:00,Entry
2025-04-07,CHI469968,5th Floor Entry,15:30:00,Entry
2025-04-07,CHI310949,Lobby Access,09:44:00,Entry
2025-04-07,CHI487086,Service Door,14:32:00,Entry
2025-04-07,CHI495230,Lobby Access,13:28:00,Exit
2025-04-07,CHI349377,Lobby Access,12:00:00,Exit
2025-04-07,CHI525526,Lobby Access,14:52:00,Entry
2025-04-07,CHI301313,Lobby Access,11:32:00,Entry
2025-04-07,CHI329706,Service Door,16:30:00,Exit
2025-04-07,CHI470203,North Side Door,08:55:00,Entry
2025-04-07,CHI333235,Lobby Access,08:44:00,Entry
2025-04-07,CHI239982,Lobby Access,10:07:00,Entry
2025-04-07,CHI727958,Executive Entrance,11:09:00,Entry
2025-04-07,CHI868165,Lobby Access,16:16:00,Entry
2025-04-07,CHI926462,Lobby Access,08:43:00,Entry
2025-04-07,CHI968469,North Side Door,16:29:00,Entry
2025-04-08,CHI771652,Lobby Access,13:40:00,Entry
2025-04-08,CHI360250,Lobby Access,16:54:00,Entry
2025-04-08,CHI205205,Executive Entrance,16:57:00,Entry
2025-04-08,CHI788940,Garage Entrance,09:27:00,Entry
2025-04-08,CHI968469,Lobby Access,14:03:00,Entry
2025-04-08,CHI690033,Lobby Access,14:14:00,Exit
2025-04-08,CHI375766,Executive Entrance,08:15:00,Entry
2025-04-08,CHI746467,Executive Entrance,11:21:00,Entry
2025-04-08,CHI233747,Garage Entrance,10:31:00,Entry
2025-04-08,CHI999797,Service Door,13:59:00,Entry
2025-04-08,CHI333235,North Side Door,09:01:00,Exit
2025-04-08,CHI912450,Service Door,10:00:00,Exit
2025-04-08,CHI487086,Executive Entrance,12:25:00,Entry
2025-04-08,CHI664880,5th Floor Entry,08:23:00,Entry
2025-04-08,CHI469968,Lobby Access,09:54:00,Entry
2025-04-08,CHI472374,Lobby Access,16:32:00,Entry
2025-04-08,CHI301313,5th Floor Entry,15:48:00,Entry
2025-04-08,CHI507001,North Side Door,15:06:00,Entry
2025-04-08,CHI740925,5th Floor Entry,11:11:00,Entry
2025-04-08,CHI884911,Executive Entrance,13:09:00,Entry
2025-04-08,CHI525526,Lobby Access,11:36:00,Exit
2025-04-08,CHI699637,Lobby Access,08:26:00,Entry
2025-04-08,CHI470203,Service Door,13:17:00,Entry
2025-04-08,CHI311093,Lobby Access,13:56:00,Entry
2025-04-08,CHI566011,Executive Entrance,12:23:00,Exit
2025-04-08,CHI989875,Lobby Access,12:06:00,Entry
2025-04-08,CHI653089,5th Floor Entry,13:01:00,Entry
2025-04-08,CHI414648,North Side Door,16:56:00,Exit
2025-04-08,CHI349377,Lobby Access,15:33:00,Entry
2025-04-09,CHI690033,Lobby Access,15:18:00,Entry
2025-04-09,CHI756409,North Side Door,10:26:00,Entry
2025-04-09,CHI470203,Executive Entrance,11:39:00,Entry
2025-04-09,CHI487086,Executive Entrance,15:41:00,Entry
2025-04-09,CHI745081,Executive Entrance,09:59:00,Entry
2025-04-09,CHI959411,Lobby Access,16:04:00,Entry
2025-04-09,CHI989875,Lobby Access,13:13:00,Entry
2025-04-09,CHI360250,Lobby Access,08:34:00,Entry
2025-04-09,CHI329706,Lobby Access,08:33:00,Exit
2025-04-09,CHI653089,Service Door,11:25:00,Entry
2025-04-09,CHI301313,Executive Entrance,14:09:00,Entry
2025-04-09,CHI343333,Service Door,10:07:00,Exit
2025-04-09,CHI771652,Lobby Access,11:56:00,Entry
2025-04-09,CHI333235,Lobby Access,16:29:00,Entry
2025-04-09,CHI567705,Lobby Access,11:04:00,Exit
2025-04-09,CHI546542,Service Door,14:17:00,Entry
2025-04-09,CHI328240,Garage Entrance,09:46:00,Exit
2025-04-09,CHI469968,Garage Entrance,16:52:00,Entry
2025-04-09,CHI868165,North Side Door,16:44:00,Exit
2025-04-09,CHI205205,North Side Door,09:16:00,Exit
2025-04-09,CHI525526,Lobby Access,10:40:00,Entry
2025-04-09,CHI233747,Service Door,12:22:00,Entry
2025-04-09,CHI912450,North Side Door,15:38:00,Entry
2025-04-09,CHI970015,Lobby Access,13:22:00,Exit
2025-04-09,CHI495230,Executive Entrance,10:51:00,Exit
2025-04-09,CHI746467,Executive Entrance,13:58:00,Exit
2025-04-09,CHI363079,North Side Door,08:34:00,Entry
2025-04-09,CHI926462,Lobby Access,08:18:00,Entry
2025-04-09,CHI239982,Lobby Access,15:54:00,Entry
2025-04-10,CHI959411,Lobby Access,12:04:00,Entry
2025-04-10,CHI507001,5th Floor Entry,13:15:00,Entry
2025-04-10,CHI414648,Lobby Access,13:53:00,Entry
2025-04-10,CHI311093,Lobby Access,16:51:00,Entry
2025-04-10,CHI664880,Lobby Access,08:48:00,Entry
2025-04-10,CHI487086,Lobby Access,12:06:00,Exit
2025-04-10,CHI868165,Lobby Access,08:59:00,Entry
2025-04-10,CHI926462,Lobby Access,08:15:00,Entry
2025-04-10,CHI546542,Lobby Access,16:21:00,Entry
2025-04-10,CHI333235,Lobby Access,08:30:00,Exit
2025-04-10,CHI884911,Lobby Access,09:37:00,Entry
2025-04-10,CHI989875,Lobby Access,13:10:00,Entry
2025-04-10,CHI469968,5th Floor Entry,09:20:00,Entry
2025-04-10,CHI363079,Lobby Access,08:48:00,Exit
2025-04-10,CHI566011,Lobby Access,09:26:00,Entry
2025-04-10,CHI970015,Lobby Access,08:18:00,Exit
2025-04-10,CHI328240,Lobby Access,11:07:00,Exit
2025-04-10,CHI771652,Lobby Access,08:46:00,Entry
2025-04-10,CHI999797,Service Door,10:04:00,Entry
2025-04-10,CHI912450,Lobby Access,12:40:00,Entry
2025-04-10,CHI788940,Lobby Access,09:14:00,Exit
2025-04-10,CHI239982,Lobby Access,12:04:00,Entry
2025-04-10,CHI525526,Executive Entrance,16:54:00,Entry
2025-04-10,CHI745081,Service Door,16:22:00,Exit
2025-04-10,CHI343333,Lobby Access,13:22:00,Entry
2025-04-10,CHI495230,Executive Entrance,13:55:00,Entry
2025-04-10,CHI746467,Lobby Access,10:01:00,Entry
2025-04-10,CHI238787,North Side Door,16:14:00,Entry
2025-04-10,CHI653089,Lobby Access,13:21:00,Exit
2025-04-11,CHI343333,Lobby Access,11:56:00,Entry
2025-04-11,CHI375766,Garage Entrance,11:13:00,Entry
2025-04-11,CHI989875,Lobby Access,08:51:00,Entry
2025-04-11,CHI472374,Executive Entrance,11:55:00,Entry
2025-04-11,CHI205205,Lobby Access,10:36:00,Entry
2025-04-11,CHI664880,Lobby Access,13:48:00,Entry
2025-04-11,CHI360250,5th Floor Entry,11:43:00,Entry
2025-04-11,CHI771652,Executive Entrance,12:19:00,Exit
2025-04-11,CHI469968,Lobby Access,09:37:00,Entry
2025-04-11,CHI470203,North Side Door,08:03:00,Entry
2025-04-11,CHI970015,5th Floor Entry,12:49:00,Entry
2025-04-11,CHI968469,North Side Door,09:16:00,Entry
2025-04-11,CHI546542,North Side Door,14:54:00,Exit
2025-04-11,CHI233747,5th Floor Entry,14:25:00,Exit
2025-04-11,CHI690033,Lobby Access,08:32:00,Entry
2025-04-11,CHI788940,Lobby Access,16:48:00,Exit
2025-04-11,CHI508611,Lobby Access,13:20:00,Entry
2025-04-11,CHI756409,Garage Entrance,15:16:00,Entry
2025-04-11,CHI868165,Garage Entrance,13:33:00,Exit
2025-04-11,CHI810834,Service Door,10:01:00,Exit
2025-04-11,CHI328240,Garage Entrance,16:34:00,Entry
2025-04-11,CHI311093,Lobby Access,10:17:00,Entry
2025-04-11,CHI495230,Lobby Access,13:55:00,Exit
2025-04-11,CHI310949,Lobby Access,11:30:00,Entry
2025-04-11,CHI507001,5th Floor Entry,16:46:00,Entry
2025-04-11,CHI238787,Service Door,08:49:00,Entry
2025-04-11,CHI525526,Lobby Access,12:32:00,Entry
2025-04-11,CHI999797,Garage Entrance,09:33:00,Entry
2025-04-11,CHI414648,Lobby Access,13:13:00,Entry
2025-04-12,CHI329706,5th Floor Entry,13:05:00,Exit
2025-04-12,CHI349377,Garage Entrance,11:28:00,Entry
2025-04-12,CHI487086,5th Floor Entry,13:09:00,Entry
2025-04-12,CHI788940,Garage Entrance,12:58:00,Entry
2025-04-12,CHI664880,North Side Door,12:34:00,Entry
2025-04-12,CHI239982,Lobby Access,08:28:00,Entry
2025-04-12,CHI771652,Lobby Access,13:58:00,Entry
2025-04-12,CHI525526,Lobby Access,15:37:00,Entry
2025-04-12,CHI333235,Lobby Access,16:27:00,Entry
2025-04-12,CHI546542,Garage Entrance,15:27:00,Entry
2025-04-12,CHI912450,Service Door,08:23:00,Entry
2025-04-12,CHI414648,Lobby Access,09:28:00,Exit
2025-04-12,CHI926462,Lobby Access,16:29:00,Entry
2025-04-12,CHI495230,Service Door,16:55:00,Entry
2025-04-12,CHI343333,Lobby Access,09:43:00,Entry
2025-04-12,CHI233747,Garage Entrance,09:33:00,Exit
2025-04-12,CHI968469,Lobby Access,15:04:00,Exit
2025-04-12,CHI328240,Garage Entrance,11:15:00,Entry
2025-04-12,CHI653089,Executive Entrance,09:53:00,Entry
2025-04-12,CHI745081,North Side Door,11:29:00,Entry
2025-04-12,CHI470203,Lobby Access,12:51:00,Entry
2025-04-12,CHI740925,Lobby Access,11:34:00,Entry
2025-04-12,CHI699637,Lobby Access,13:08:00,Entry
2025-04-12,CHI507001,North Side Door,10:39:00,Entry
2025-04-12,CHI566011,Lobby Access,10:18:00,Entry
2025-04-12,CHI472374,Lobby Access,13:42:00,Exit
2025-04-12,CHI727958,Executive Entrance,13:59:00,Exit
2025-04-12,CHI690033,Garage Entrance,09:14:00,Entry
2025-04-12,CHI746467,Lobby Access,09:03:00,Entry
2025-04-13,CHI746467,Service Door,10:01:00,Entry
2025-04-13,CHI311093,Executive Entrance,11:33:00,Entry
2025-04-13,CHI810834,Lobby Access,13:25:00,Entry
2025-04-13,CHI329706,Executive Entrance,16:41:00,Entry
2025-04-13,CHI328240,Service Door,15:07:00,Entry
2025-04-13,CHI233747,5th Floor Entry,11:45:00,Entry
2025-04-13,CHI566011,North Side Door,15:30:00,Exit
2025-04-13,CHI664880,Lobby Access,10:29:00,Entry
2025-04-13,CHI508611,Lobby Access,11:37:00,Entry
2025-04-13,CHI333235,Lobby Access,09:52:00,Entry
2025-04-13,CHI470203,Lobby Access,08:08:00,Exit
2025-04-13,CHI756409,North Side Door,12:38:00,Exit
2025-04-13,CHI868165,Executive Entrance,08:17:00,Entry
2025-04-13,CHI238787,Lobby Access,14:24:00,Entry
2025-04-13,CHI205205,Lobby Access,08:18:00,Entry
2025-04-13,CHI740925,Lobby Access,16:28:00,Entry
2025-04-13,CHI469968,Executive Entrance,14:37:00,Entry
2025-04-13,CHI999797,Executive Entrance,10:06:00,Entry
2025-04-13,CHI771652,Lobby Access,16:52:00,Entry
2025-04-13,CHI239982,North Side Door,11:38:00,Entry
2025-04-13,CHI926462,Executive Entrance,13:04:00,Exit
2025-04-13,CHI653089,Garage Entrance,11:48:00,Exit
2025-04-13,CHI349377,Garage Entrance,08:47:00,Entry
2025-04-13,CHI472374,North Side Door,16:09:00,Entry
2025-04-13,CHI360250,Executive Entrance,09:44:00,Entry
2025-04-13,CHI959411,Lobby Access,11:23:00,Exit
2025-04-13,CHI745081,5th Floor Entry,16:34:00,Exit
2025-04-13,CHI301313,Lobby Access,10:09:00,Exit
2025-04-13,CHI375766,Garage Entrance,09:50:00,Entry
2025-04-14,CHI525526,5th Floor Entry,15:35:00,Entry
2025-04-14,CHI508611,Service Door,11:48:00,Entry
2025-04-14,CHI310949,Lobby Access,13:31:00,Exit
2025-04-14,CHI233747,Lobby Access,11:48:00,Entry
2025-04-14,CHI349377,Lobby Access,16:00:00,Entry
2025-04-14,CHI970015,5th Floor Entry,12:54:00,Entry
2025-04-14,CHI472374,Lobby Access,16:13:00,Exit
2025-04-14,CHI469968,Lobby Access,09:25:00,Exit
2025-04-14,CHI810834,Lobby Access,13:48:00,Entry
2025-04-14,CHI375766,Lobby Access,11:57:00,Entry
2025-04-14,CHI487086,Lobby Access,13:49:00,Entry
2025-04-14,CHI756409,Lobby Access,11:58:00,Entry
2025-04-14,CHI414648,Lobby Access,15:37:00,Entry
2025-04-14,CHI343333,Lobby Access,16:21:00,Exit
2025-04-14,CHI239982,Garage Entrance,11:40:00,Exit
2025-04-14,CHI745081,North Side Door,15:18:00,Entry
2025-04-14,CHI238787,Lobby Access,13:55:00,Exit
2025-04-14,CHI788940,Executive Entrance,15:57:00,Exit
2025-04-14,CHI546542,Service Door,08:40:00,Exit
2025-04-14,CHI699637,Lobby Access,12:06:00,Entry
2025-04-14,CHI690033,Garage Entrance,09:43:00,Entry
2025-04-14,CHI566011,Lobby Access,09:43:00,Entry
2025-04-14,CHI329706,Lobby Access,13:52:00,Entry
2025-04-14,CHI333235,Executive Entrance,16:30:00,Exit
2025-04-14,CHI771652,Executive Entrance,13:00:00,Entry
2025-04-14,CHI727958,Service Door,09:07:00,Entry
2025-04-14,CHI495230,Lobby Access,15:36:00,Exit
2025-04-14,CHI360250,Lobby Access,09:08:00,Entry
2025-04-14,CHI653089,Lobby Access,12:48:00,Entry
2025-04-15,CHI810834,Executive Entrance,08:29:00,Entry
2025-04-15,CHI495230,5th Floor Entry,10:22:00,Exit
2025-04-15,CHI788940,5th Floor Entry,08:03:00,Entry
2025-04-15,CHI239982,Lobby Access,14:45:00,Entry
2025-04-15,CHI970015,Service Door,16:05:00,Entry
2025-04-15,CHI238787,Lobby Access,16:55:00,Exit
2025-04-15,CHI566011,Garage Entrance,09:57:00,Entry
2025-04-15,CHI329706,Lobby Access,09:51:00,Exit
2025-04-15,CHI310949,Lobby Access,09:22:00,Exit
2025-04-15,CHI690033,5th Floor Entry,10:07:00,Entry
2025-04-15,CHI727958,Lobby Access,11:45:00,Entry
2025-04-15,CHI333235,Lobby Access,12:24:00,Entry
2025-04-15,CHI884911,Garage Entrance,09:33:00,Entry
2025-04-15,CHI472374,Lobby Access,16:47:00,Exit
2025-04-15,CHI912450,5th Floor Entry,12:04:00,Entry
2025-04-15,CHI375766,Lobby Access,13:12:00,Entry
2025-04-15,CHI567705,Executive Entrance,15:39:00,Exit
2025-04-15,CHI771652,5th Floor Entry,16:42:00,Entry
2025-04-15,CHI653089,Service Door,09:22:00,Entry
2025-04-15,CHI756409,Executive Entrance,11:51:00,Entry
2025-04-15,CHI968469,Lobby Access,14:32:00,Exit
2025-04-15,CHI546542,Executive Entrance,08:33:00,Entry
2025-04-15,CHI745081,Lobby Access,08:18:00,Entry
2025-04-15,CHI868165,Lobby Access,10:08:00,Entry
2025-04-15,CHI699637,Executive Entrance,16:21:00,Entry
2025-04-15,CHI487086,Lobby Access,10:47:00,Exit
2025-04-15,CHI363079,Lobby Access,09:41:00,Entry
2025-04-15,CHI233747,Lobby Access,11:11:00,Entry
2025-04-15,CHI414648,Lobby Access,14:34:00,Entry
2025-04-16,CHI495230,Lobby Access,08:07:00,Entry
2025-04-16,CHI771652,North Side Door,08:14:00,Entry
2025-04-16,CHI233747,5th Floor Entry,08:17:00,Entry
2025-04-16,CHI487086,Garage Entrance,10:02:00,Entry
2025-04-16,CHI360250,Lobby Access,14:20:00,Entry
2025-04-16,CHI690033,Lobby Access,10:05:00,Entry
2025-04-16,CHI508611,Lobby Access,12:34:00,Entry
2025-04-16,CHI363079,5th Floor Entry,09:42:00,Entry
2025-04-16,CHI205205,Lobby Access,15:55:00,Exit
2025-04-16,CHI653089,North Side Door,12:35:00,Entry
2025-04-16,CHI989875,Garage Entrance,16:19:00,Exit
2025-04-16,CHI664880,Service Door,14:08:00,Entry
2025-04-16,CHI884911,Service Door,15:16:00,Entry
2025-04-16,CHI328240,Executive Entrance,11:35:00,Entry
2025-04-16,CHI333235,Executive Entrance,13:59:00,Entry
2025-04-16,CHI868165,Lobby Access,09:15:00,Exit
2025-04-16,CHI746467,Lobby Access,10:42:00,Entry
2025-04-16,CHI349377,Lobby Access,11:03:00,Entry
2025-04-16,CHI472374,Service Door,09:32:00,Entry
2025-04-16,CHI414648,Lobby Access,10:30:00,Entry
2025-04-16,CHI968469,5th Floor Entry,13:17:00,Entry
2025-04-16,CHI375766,Lobby Access,13:44:00,Entry
2025-04-16,CHI999797,Lobby Access,12:33:00,Entry
2025-04-16,CHI301313,Lobby Access,08:00:00,Exit
2025-04-16,CHI238787,Lobby Access,12:13:00,Entry
2025-04-16,CHI810834,Lobby Access,10:08:00,Exit
2025-04-16,CHI959411,Lobby Access,11:30:00,Exit
